,id,full_text,word_len,favorite_count,retweet_count,date,hour,time,created_at,combined_sources,is_in_wiki,is_in_urban_dictionary,is_in_dictionary,is_other_language,byline,web_url,news_desk,section_name,pub_date,type_of_material
4045,,diplodocoids,12,7,1,2018-07-26,14,14:01:55,2018-07-26 14:01:55+00:00,none,0,0,0,0,Jacey Fortin,https://www.nytimes.com/2018/07/26/science/dinosaur-discovery-china-amazing-dragon.html,Express,Science,2018-07-26T13:06:22+0000,News
4046,,diplodocoid,11,5,0,2018-07-26,14,14:01:52,2018-07-26 14:01:52+00:00,none,0,0,0,0,Jacey Fortin,https://www.nytimes.com/2018/07/26/science/dinosaur-discovery-china-amazing-dragon.html,Express,Science,2018-07-26T13:06:22+0000,News
4047,,showlast,8,4,1,2018-07-26,10,10:02:08,2018-07-26 10:02:08+00:00,othlang,0,0,0,1,,,,,,
4048,,unsnortable,11,139,36,2018-07-25,20,20:01:58,2018-07-25 20:01:58+00:00,none,0,0,0,0,Jennifer Szalai,https://www.nytimes.com/2018/07/25/books/review-dopesick-beth-macy-opioid-crisis.html,Culture,Books,2018-07-25T19:00:01+0000,Review
4049,,stillrainy,10,72,18,2018-07-25,11,11:01:28,2018-07-25 11:01:28+00:00,none,0,0,0,0,Jonathan Wolfe,https://www.nytimes.com/2018/07/25/nyregion/new-york-today-dockless-bikes-slow-buses.html,Metro,New York,2018-07-25T10:00:04+0000,briefing
4050,,balanceder,10,4,2,2018-07-25,10,10:03:55,2018-07-25 10:03:55+00:00,none,0,0,0,0,Mary Pilon,https://www.nytimes.com/2018/08/27/style/men-gymnastics-hunks.html,Styles,Style,2018-08-27T22:10:22+0000,News
4051,,lovabilility,12,81,22,2018-07-24,23,23:01:45,2018-07-24 23:01:45+00:00,none,0,0,0,0,Neil Genzlinger,https://www.nytimes.com/2018/07/24/obituaries/anne-olivier-bell-editor-of-virginia-woolf-diaries-dies-at-102.html,Obits,Obituaries,2018-07-24T22:39:07+0000,Obituary (Obit)
4052,,cepelinai,9,5,0,2018-07-24,11,11:01:35,2018-07-24 11:01:35+00:00,wiki urbdict othlang,1,1,0,1,Jada Yuan,https://www.nytimes.com/2018/07/24/travel/tallinn-estonia-vilnius-lithuania-52-places.html,Travel,Travel,2018-07-24T10:12:43+0000,News
4053,,saltibarsciai,13,2,0,2018-07-24,11,11:01:34,2018-07-24 11:01:34+00:00,othlang,0,0,0,1,Jada Yuan,https://www.nytimes.com/2018/07/24/travel/tallinn-estonia-vilnius-lithuania-52-places.html,Travel,Travel,2018-07-24T10:12:43+0000,News
4054,,riffable,8,27,7,2018-07-23,16,16:02:09,2018-07-23 16:02:09+00:00,none,0,0,0,0,David Tanis,https://www.nytimes.com/2018/04/13/dining/banh-mi-sandwich-recipe.html,Dining,Food,2018-04-13T17:41:50+0000,News
4055,,rousong,7,2,0,2018-07-23,16,16:02:03,2018-07-23 16:02:03+00:00,wiki othlang,1,0,0,1,Florence Fabricant,https://www.nytimes.com/2018/07/23/dining/cured-meat-book-karen-solomon.html,Dining,Food,2018-07-23T15:10:03+0000,News
4056,,polishia,8,6,4,2018-07-23,11,11:01:43,2018-07-23 11:01:43+00:00,none,0,0,0,0,Mohammed Hanif,https://www.nytimes.com/2018/07/23/opinion/pakistan-election-imran-khan.html,OpEd,Opinion,2018-07-23T09:45:04+0000,Op-Ed
4057,,chutiya,7,21,27,2018-07-23,11,11:01:41,2018-07-23 11:01:41+00:00,othlang,0,0,0,1,Mohammed Hanif,https://www.nytimes.com/2018/07/23/opinion/pakistan-election-imran-khan.html,OpEd,Opinion,2018-07-23T09:45:04+0000,Op-Ed
4058,,youthias,8,4,0,2018-07-23,11,11:01:39,2018-07-23 11:01:39+00:00,urbdict,0,1,0,0,Mohammed Hanif,https://www.nytimes.com/2018/07/23/opinion/pakistan-election-imran-khan.html,OpEd,Opinion,2018-07-23T09:45:04+0000,Op-Ed
4059,,microfaunal,11,6,2,2018-07-23,10,10:02:21,2018-07-23 10:02:21+00:00,none,0,0,0,0,Natalie Angier,https://www.nytimes.com/2018/07/23/science/gorongosa-animals-environment.html,Science,Science,2018-07-23T09:00:15+0000,News
4060,,netsela,7,3,0,2018-07-21,19,19:01:49,2018-07-21 19:01:49+00:00,othlang,0,0,0,1,Elizabeth Alexander,https://www.nytimes.com/2018/07/21/opinion/sunday/how-to-make-a-life-from-scratch.html,OpEd,Sunday Review,2018-07-21T18:30:07+0000,Op-Ed
4061,,stacktician,11,14,5,2018-07-21,3,03:02:02,2018-07-21 03:02:02+00:00,urbdict,0,1,0,0,Caitlin Lovinger,https://www.nytimes.com/2018/07/20/crosswords/daily-puzzle-2018-07-21.html,Games,Crosswords & Games,2018-07-21T02:00:00+0000,News
4062,,cyberdigital,12,41,12,2018-07-20,3,03:01:45,2018-07-20 03:01:45+00:00,none,0,0,0,0,Katie Benner,https://www.nytimes.com/2018/07/19/us/politics/rosenstein-justice-russia.html,Washington,Politics,2018-07-20T02:11:33+0000,News
4063,,destabilase,11,4,2,2018-07-19,19,19:01:40,2018-07-19 19:01:40+00:00,none,0,0,0,0,Veronique Greenwood,https://www.nytimes.com/2018/07/19/science/leeches-blood-anticoagulants.html,Science,Science,2018-07-19T17:57:32+0000,News
4064,,kalitsounia,11,7,1,2018-07-19,17,17:02:33,2018-07-19 17:02:33+00:00,wiki othlang,1,0,0,1,Besha Rodell,https://www.nytimes.com/2018/07/19/dining/greek-food-australia-melbourne.html,Dining,Food,2018-07-19T16:38:31+0000,News
4065,,whataboutists,13,37,10,2018-07-19,16,16:01:53,2018-07-19 16:01:53+00:00,none,0,0,0,0,Paul Krugman,https://www.nytimes.com/2018/10/29/opinion/hate-is-on-the-ballot-next-week.html,OpEd,Opinion,2018-10-29T23:53:42+0000,Op-Ed
4066,,whatboutism,11,79,30,2018-07-19,16,16:01:50,2018-07-19 16:01:50+00:00,none,0,0,0,0,Ben Yagoda,https://www.nytimes.com/2018/07/19/opinion/one-cheer-for-whataboutism.html,OpEd,Opinion,2018-07-19T15:00:06+0000,Op-Ed
4067,,bothersiderism,14,23,9,2018-07-19,13,13:01:44,2018-07-19 13:01:44+00:00,none,0,0,0,0,David Leonhardt,https://www.nytimes.com/2018/07/19/opinion/trump-putin-russia-summit.html,OpEd,Opinion,2018-07-19T12:07:38+0000,Op-Ed
4068,,walkbalks,9,8,3,2018-07-19,13,13:01:42,2018-07-19 13:01:42+00:00,none,0,0,0,0,,,,,,
4069,,tanglegrass,11,6,0,2018-07-19,12,12:01:53,2018-07-19 12:01:53+00:00,none,0,0,0,0,Noah Gallagher Shannon,https://www.nytimes.com/2018/07/19/magazine/the-water-wars-of-arizona.html,Magazine,Magazine,2018-07-19T11:49:33+0000,News
4070,,alwaysconnected,15,11,3,2018-07-19,11,11:02:03,2018-07-19 11:02:03+00:00,none,0,0,0,0,,,,,,
4071,,automatovelociraptor,20,82,34,2018-07-19,10,10:02:16,2018-07-19 10:02:16+00:00,none,0,0,0,0,None,https://www.nytimes.com/2018/07/19/books/review/karin-slaughter-by-the-book.html,BookReview,Book Review,2018-07-19T09:00:05+0000,News
4072,,downrank,8,6,0,2018-07-19,0,00:01:49,2018-07-19 00:01:49+00:00,none,0,0,0,0,Sheera Frenkel,https://www.nytimes.com/2018/07/18/technology/facebook-to-remove-misinformation-that-leads-to-violence.html,Business,Technology,2018-07-18T21:51:27+0000,News
4073,,myanmarensis,12,2,1,2018-07-18,19,19:01:39,2018-07-18 19:01:39+00:00,none,0,0,0,0,Nicholas St. Fleur,https://www.nytimes.com/2018/07/18/science/amber-snake-fossil.html,Science,Science,2018-07-18T18:02:16+0000,News
4074,,senryaku,8,11,3,2018-07-18,17,17:02:14,2018-07-18 17:02:14+00:00,othlang,0,0,0,1,Mike Hale,https://www.nytimes.com/2018/07/18/movies/kazuo-hara-japan-documentary-maker.html,Culture,Movies,2018-07-18T16:43:39+0000,News
4075,,overflowingness,15,16,3,2018-07-18,10,10:02:59,2018-07-18 10:02:59+00:00,none,0,0,0,0,Sam Anderson,https://www.nytimes.com/2018/07/18/magazine/new-sentences-from-joseph-oneills-good-trouble.html,Magazine,Magazine,2018-07-18T09:00:01+0000,News
4076,,prefeathered,12,16,1,2018-07-17,20,20:01:38,2018-07-17 20:01:38+00:00,none,0,0,0,0,Christine Schutt,https://www.nytimes.com/2018/07/17/books/review/florida-lauren-groff.html,BookReview,Book Review,2018-07-17T19:00:06+0000,Review
4077,,geznunt,7,9,4,2018-07-17,18,18:02:12,2018-07-17 18:02:12+00:00,none,0,0,0,0,,,,,,
4078,,geklempt,8,6,4,2018-07-17,18,18:02:09,2018-07-17 18:02:09+00:00,none,0,0,0,0,Jesse Green,https://www.nytimes.com/2018/07/17/theater/review-yiddish-fiddler-on-the-roof.html,Culture,Theater,2018-07-17T17:53:49+0000,Review
4079,,huskberry,9,2,0,2018-07-17,17,17:01:34,2018-07-17 17:01:34+00:00,none,0,0,0,0,Tariro Mzezewa,https://www.nytimes.com/2018/07/17/style/aperol-spritz-drink-summer.html,Styles,Style,2018-07-17T16:16:00+0000,Op-Ed
4080,,demagogury,10,7,5,2018-07-17,16,16:03:02,2018-07-17 16:03:02+00:00,none,0,0,0,0,,,,,,
4081,,osuzumebachi,12,9,7,2018-07-17,15,15:01:43,2018-07-17 15:01:43+00:00,othlang,0,0,0,1,Adam Popescu,https://www.nytimes.com/2018/07/17/arts/design/an-adventurers-relics-and-his-living-collection.html,Weekend,Art & Design,2018-07-17T14:00:05+0000,News
4082,,turbocapitalist,15,130,30,2018-07-17,11,11:02:16,2018-07-17 11:02:16+00:00,none,0,0,0,0,Farah Nayeri,https://www.nytimes.com/2018/07/17/arts/music/everyman-annual-play-salzburg-festival.html,SpecialSections,Music,2018-07-17T10:00:05+0000,News
4083,,nomothetic,10,3,0,2018-07-17,10,10:02:32,2018-07-17 10:02:32+00:00,wiki,1,0,1,0,Siddhartha Mukherjee,https://www.nytimes.com/2018/07/17/magazine/what-can-odd-interesting-medical-case-studies-teach-us.html,Magazine,Magazine,2018-07-17T09:00:01+0000,News
4084,,reptiloid,9,16,6,2018-07-17,10,10:02:27,2018-07-17 10:02:27+00:00,urbdict,0,1,0,0,Siddhartha Mukherjee,https://www.nytimes.com/2018/07/17/magazine/what-can-odd-interesting-medical-case-studies-teach-us.html,Magazine,Magazine,2018-07-17T09:00:01+0000,News
4085,,brosephs,8,191,60,2018-07-16,22,22:01:27,2018-07-16 22:01:27+00:00,none,0,0,0,0,Margaret Lyons,https://www.nytimes.com/2018/07/16/arts/three-shows-to-watch-this-week.html,Culture,Arts,2018-07-16T21:40:46+0000,News
4086,,cyberspooks,11,40,14,2018-07-16,19,19:01:43,2018-07-16 19:01:43+00:00,none,0,0,0,0,Thomas L. Friedman,https://www.nytimes.com/2018/07/16/opinion/trump-and-putin-vs-america.html,OpEd,Opinion,2018-07-16T18:09:22+0000,Op-Ed
4087,,cyberhit,8,14,4,2018-07-16,19,19:01:40,2018-07-16 19:01:40+00:00,othlang,0,0,0,1,Thomas L. Friedman,https://www.nytimes.com/2018/07/16/opinion/trump-and-putin-vs-america.html,OpEd,Opinion,2018-07-16T18:09:22+0000,Op-Ed
4088,,stickbaits,10,4,1,2018-07-16,15,15:03:08,2018-07-16 15:03:08+00:00,none,0,0,0,0,Sam Sifton,https://www.nytimes.com/2018/07/16/dining/endless-summer.html,Dining,Food,2018-07-16T14:30:01+0000,News
4089,,cyberbots,9,22,9,2018-07-16,15,15:03:02,2018-07-16 15:03:02+00:00,none,0,0,0,0,Robert H. Latiff,https://www.nytimes.com/2018/07/16/opinion/sunday/high-tech-warfare.html,OpEd,Sunday Review,2018-07-16T13:58:59+0000,Op-Ed
4090,,seriousaly,10,58,10,2018-07-16,11,11:02:03,2018-07-16 11:02:03+00:00,none,0,0,0,0,,,,,,
4091,,wimmelbook,10,6,0,2018-07-14,19,19:02:08,2018-07-14 19:02:08+00:00,none,0,0,0,0,Michael Erard,https://www.nytimes.com/2018/07/14/opinion/sunday/dutch-childrens-books.html,OpEd,Sunday Review,2018-07-14T18:35:34+0000,Op-Ed
4092,,macroplots,10,9,0,2018-07-14,19,19:02:06,2018-07-14 19:02:06+00:00,none,0,0,0,0,Michael Erard,https://www.nytimes.com/2018/07/14/opinion/sunday/dutch-childrens-books.html,OpEd,Sunday Review,2018-07-14T18:35:34+0000,Op-Ed
4093,,zoekboek,8,4,0,2018-07-14,19,19:02:04,2018-07-14 19:02:04+00:00,othlang,0,0,0,1,Michael Erard,https://www.nytimes.com/2018/07/14/opinion/sunday/dutch-childrens-books.html,OpEd,Sunday Review,2018-07-14T18:35:34+0000,Op-Ed
4094,,wimmelbooks,11,5,0,2018-07-14,19,19:02:00,2018-07-14 19:02:00+00:00,none,0,0,0,0,Michael Erard,https://www.nytimes.com/2018/07/14/opinion/sunday/dutch-childrens-books.html,OpEd,Sunday Review,2018-07-14T18:35:34+0000,Op-Ed
4095,,zoekboeks,9,5,0,2018-07-14,19,19:01:58,2018-07-14 19:01:58+00:00,othlang,0,0,0,1,Michael Erard,https://www.nytimes.com/2018/07/14/opinion/sunday/dutch-childrens-books.html,OpEd,Sunday Review,2018-07-14T18:35:34+0000,Op-Ed
4096,,brotelier,9,34,6,2018-07-14,11,11:01:32,2018-07-14 11:01:32+00:00,none,0,0,0,0,Katherine Rosman,https://www.nytimes.com/2018/07/14/business/the-education-of-a-brotelier.html,SundayBusiness,Business Day,2018-07-14T10:00:03+0000,News
4097,,sextech,7,27,8,2018-07-14,10,10:02:01,2018-07-14 10:02:01+00:00,othlang,0,0,0,1,Jennifer Miller,https://www.nytimes.com/2018/07/14/style/sex-education.html,Styles,Style,2018-07-14T09:23:07+0000,News
4098,,cyberinterference,17,25,7,2018-07-13,23,23:02:02,2018-07-13 23:02:02+00:00,none,0,0,0,0,Edward Wong,https://www.nytimes.com/2018/09/22/us/politics/china-sanctions-russia-military.html,Washington,Politics,2018-09-22T19:44:40+0000,News
4099,,cygniform,9,4,2,2018-07-13,15,15:02:02,2018-07-13 15:02:02+00:00,none,0,0,0,0,Elaine Showalter,https://www.nytimes.com/2018/07/13/books/review/caroline-weber-prousts-duchess-belle-epoque.html,BookReview,Book Review,2018-07-13T14:27:12+0000,Review
4100,,ineerily,8,4,0,2018-07-13,10,10:02:51,2018-07-13 10:02:51+00:00,none,0,0,0,0,Charles Finch,https://www.nytimes.com/2018/07/13/books/review/dag-solstad-armand-v-t-singer.html,BookReview,Book Review,2018-07-13T09:00:01+0000,Review
4101,,streeeeetched,13,25,3,2018-07-13,10,10:02:44,2018-07-13 10:02:44+00:00,none,0,0,0,0,Maria Russo,https://www.nytimes.com/2018/07/13/books/review/summer-childrens-picture-books-2018.html,BookReview,Book Review,2018-07-13T09:00:01+0000,Review
4102,,glossopoeia,11,7,4,2018-07-13,10,10:02:22,2018-07-13 10:02:22+00:00,none,0,0,0,0,Lauren Christensen,https://www.nytimes.com/2018/07/13/books/review/jrr-tolkien-lord-of-the-rings-elvish-language.html,BookReview,Book Review,2018-07-13T09:00:01+0000,News
4103,,flirpy,6,18,5,2018-07-13,9,09:01:51,2018-07-13 09:01:51+00:00,none,0,0,0,0,Giovanni Russonello,https://www.nytimes.com/2018/07/13/arts/television/stephen-colbert-house-hearing-peter-strzok.html,Culture,Television,2018-07-13T08:33:08+0000,News
4104,,flixty,6,7,1,2018-07-13,9,09:01:47,2018-07-13 09:01:47+00:00,none,0,0,0,0,Giovanni Russonello,https://www.nytimes.com/2018/07/13/arts/television/stephen-colbert-house-hearing-peter-strzok.html,Culture,Television,2018-07-13T08:33:08+0000,News
4105,,threven,7,11,3,2018-07-13,9,09:01:46,2018-07-13 09:01:46+00:00,urbdict,0,1,0,0,Giovanni Russonello,https://www.nytimes.com/2018/07/13/arts/television/stephen-colbert-house-hearing-peter-strzok.html,Culture,Television,2018-07-13T08:33:08+0000,News
4106,,zeitgeistian,12,75,16,2018-07-12,21,21:02:26,2018-07-12 21:02:26+00:00,none,0,0,0,0,Gabe Cohn,https://www.nytimes.com/2018/07/12/arts/television/mark-duplass-wild-wild-country-netflix-emmys.html,Culture,Television,2018-07-12T20:11:01+0000,News
4107,,ridehail,8,5,0,2018-07-12,11,11:02:21,2018-07-12 11:02:21+00:00,none,0,0,0,0,Alex Rosenblat,https://www.nytimes.com/2018/07/12/opinion/gig-economy-domestic-workers-uber.html,OpEd,Opinion,2018-07-12T10:00:03+0000,Op-Ed
4108,,finalllllly,11,84,31,2018-07-11,22,22:01:58,2018-07-11 22:01:58+00:00,none,0,0,0,0,Rory Smith,https://www.nytimes.com/2018/07/11/sports/world-cup/england-vs-croatia.html,Sports,World Cup,2018-07-11T16:02:15+0000,News
4109,,jusssst,7,20,5,2018-07-11,22,22:01:54,2018-07-11 22:01:54+00:00,none,0,0,0,0,Rory Smith,https://www.nytimes.com/2018/07/11/sports/world-cup/england-vs-croatia.html,Sports,World Cup,2018-07-11T16:02:15+0000,News
4110,,smokewear,9,12,3,2018-07-11,21,21:01:50,2018-07-11 21:01:50+00:00,none,0,0,0,0,Guy Trebay and Matthew Schneier,https://www.nytimes.com/2018/07/11/fashion/new-york-mens-fashion-week.html,Styles,Fashion & Style,2018-07-11T19:49:55+0000,News
4111,,eusauropods,11,12,0,2018-07-11,19,19:02:09,2018-07-11 19:02:09+00:00,none,0,0,0,0,Nicholas St. Fleur,https://www.nytimes.com/2018/07/11/science/giant-dinosaurs-evolution.html,Science,Science,2018-07-11T18:11:38+0000,News
4112,,lessemsaurids,13,9,0,2018-07-11,19,19:02:07,2018-07-11 19:02:07+00:00,none,0,0,0,0,Nicholas St. Fleur,https://www.nytimes.com/2018/07/11/science/giant-dinosaurs-evolution.html,Science,Science,2018-07-11T18:11:38+0000,News
4113,,sauropoides,11,8,1,2018-07-11,19,19:02:05,2018-07-11 19:02:05+00:00,none,0,0,0,0,Nicholas St. Fleur,https://www.nytimes.com/2018/07/11/science/giant-dinosaurs-evolution.html,Science,Science,2018-07-11T18:11:38+0000,News
4114,,azelekhes,9,4,3,2018-07-11,17,17:02:49,2018-07-11 17:02:49+00:00,none,0,0,0,0,Joseph Berger,https://www.nytimes.com/2018/07/11/theater/fiddler-on-the-roof-yiddish-folksbiene.html,Culture,Theater,2018-07-11T16:41:50+0000,News
4115,,azoyns,6,2,2,2018-07-11,17,17:02:47,2018-07-11 17:02:47+00:00,none,0,0,0,0,Joseph Berger,https://www.nytimes.com/2018/07/11/theater/fiddler-on-the-roof-yiddish-folksbiene.html,Culture,Theater,2018-07-11T16:41:50+0000,News
4116,,chessoia,8,5,1,2018-07-11,17,17:02:00,2018-07-11 17:02:00+00:00,none,0,0,0,0,JoAnna Klein,https://www.nytimes.com/2018/07/11/science/snail-metamorphosis.html,Science,Science,2018-07-11T15:44:54+0000,News
4117,,henipavirus,11,1,1,2018-07-11,10,10:02:25,2018-07-11 10:02:25+00:00,wiki,1,0,0,0,Navaon Siradapuvadol and Mike Ives,https://www.nytimes.com/2018/07/11/world/asia/thailand-cave-rescue-hospital.html,Foreign,Asia Pacific,2018-07-11T09:40:38+0000,News
4118,,ampik,5,5,1,2018-07-11,9,09:02:01,2018-07-11 09:02:01+00:00,none,0,0,0,0,Julia Wallace,https://www.nytimes.com/2018/07/11/world/asia/cambodia-election-hun-sen.html,Foreign,Asia Pacific,2018-07-11T08:36:54+0000,News
4119,,hypernerdiness,14,60,17,2018-07-10,22,22:02:31,2018-07-10 22:02:31+00:00,none,0,0,0,0,Salamishah Tillet,https://www.nytimes.com/2018/07/10/arts/television/suits-meghan-markle-patrick-j-adams.html,Arts&Leisure,Television,2018-07-10T21:38:45+0000,News
4120,,jussssst,8,34,5,2018-07-10,19,19:01:56,2018-07-10 19:01:56+00:00,none,0,0,0,0,Rory Smith,https://www.nytimes.com/2018/07/10/sports/world-cup/france-vs-belgium.html,Sports,World Cup,2018-07-10T16:00:03+0000,News
4121,,nehatti,7,1,0,2018-07-10,18,18:02:32,2018-07-10 18:02:32+00:00,none,0,0,0,0,Abbas Nasir,https://www.nytimes.com/2018/07/10/opinion/pakistans-nawaz-sharif-elections-military-battle.html,OpEd,Opinion,2018-07-10T15:00:03+0000,Op-Ed
4122,,bandooqon,9,2,2,2018-07-10,18,18:02:28,2018-07-10 18:02:28+00:00,none,0,0,0,0,Abbas Nasir,https://www.nytimes.com/2018/07/10/opinion/pakistans-nawaz-sharif-elections-military-battle.html,OpEd,Opinion,2018-07-10T15:00:03+0000,Op-Ed
4123,,naturalette,11,5,0,2018-07-10,16,16:01:40,2018-07-10 16:01:40+00:00,none,0,0,0,0,Pete Wells,https://www.nytimes.com/2018/07/10/dining/frenchette-review-restaurant-tribeca.html,Dining,Food,2018-07-10T15:30:55+0000,Review
4124,,krapao,6,11,6,2018-07-10,11,11:01:53,2018-07-10 11:01:53+00:00,none,0,0,0,0,Richard C. Paddock and Mike Ives,https://www.nytimes.com/2018/07/10/world/asia/thai-cave-boys-health.html,Foreign,Asia Pacific,2018-07-10T10:16:35+0000,News
4125,,nonthemeless,12,30,2,2018-07-10,3,03:02:04,2018-07-10 03:02:04+00:00,none,0,0,0,0,Deb Amlen,https://www.nytimes.com/2018/07/09/crosswords/daily-puzzle-2018-07-10.html,Games,Crosswords & Games,2018-07-10T02:00:01+0000,News
4126,,twinnish,8,7,0,2018-07-10,3,03:02:02,2018-07-10 03:02:02+00:00,urbdict,0,1,0,0,Deb Amlen,https://www.nytimes.com/2018/07/09/crosswords/daily-puzzle-2018-07-10.html,Games,Crosswords & Games,2018-07-10T02:00:01+0000,News
4127,,tridoshic,9,0,0,2018-07-09,16,16:02:19,2018-07-09 16:02:19+00:00,othlang,0,0,0,1,Julia Sherman,https://www.nytimes.com/2018/07/09/t-magazine/stephanie-danler-kitchari-recipe.html,TStyle,T Magazine,2018-07-09T15:54:04+0000,News
4128,,abortionista,12,73,35,2018-07-09,16,16:02:04,2018-07-09 16:02:04+00:00,othlang,0,0,0,1,Josephine Sedgwick,https://www.nytimes.com/2018/07/09/reader-center/abortion-around-the-world.html,National,Reader Center,2018-07-09T15:02:50+0000,News
4129,,anthroponeses,13,4,0,2018-07-09,15,15:01:55,2018-07-09 15:01:55+00:00,none,0,0,0,0,Jim Robbins,https://www.nytimes.com/2018/07/09/science/orcas-whales-endangered.html,Science,Science,2018-07-09T14:17:01+0000,News
4130,,disincentevizing,16,6,2,2018-07-09,14,14:02:29,2018-07-09 14:02:29+00:00,none,0,0,0,0,,,,,,
4131,,oreganón,8,5,1,2018-07-09,10,10:03:04,2018-07-09 10:03:04+00:00,none,0,0,0,0,Seth Kugel,https://www.nytimes.com/2018/07/09/travel/buenaventura-colombia-pacific-coast.html,Travel,Travel,2018-07-09T09:00:09+0000,News
4132,,chacalacas,10,32,6,2018-07-09,10,10:02:45,2018-07-09 10:02:45+00:00,none,0,0,0,0,Murray Carpenter,https://www.nytimes.com/2018/07/09/travel/colombia-savanna-llanos-lodge.html,Travel,Travel,2018-07-09T09:00:10+0000,News
4133,,gethomenow,10,4,1,2018-07-09,10,10:02:04,2018-07-09 10:02:04+00:00,none,0,0,0,0,Audra D. S. Burch,https://www.nytimes.com/2018/07/09/us/james-byrd-jasper-texas-killing.html,National,U.S.,2018-07-09T09:00:09+0000,News
4134,,repleniss,9,9,1,2018-07-07,23,23:02:01,2018-07-07 23:02:01+00:00,none,0,0,0,0,Caitlin Lovinger,https://www.nytimes.com/2018/07/07/crosswords/daily-puzzle-2018-07-08.html,Games,Crosswords & Games,2018-07-07T22:00:01+0000,News
4135,,replenir,8,4,1,2018-07-07,23,23:01:59,2018-07-07 23:01:59+00:00,none,0,0,0,0,Caitlin Lovinger,https://www.nytimes.com/2018/07/07/crosswords/daily-puzzle-2018-07-08.html,Games,Crosswords & Games,2018-07-07T22:00:01+0000,News
4136,,plenir,6,6,1,2018-07-07,23,23:01:57,2018-07-07 23:01:57+00:00,none,0,0,0,0,Caitlin Lovinger,https://www.nytimes.com/2018/07/07/crosswords/daily-puzzle-2018-07-08.html,Games,Crosswords & Games,2018-07-07T22:00:01+0000,News
4137,,vajacial,8,23,9,2018-07-07,11,11:02:22,2018-07-07 11:02:22+00:00,urbdict,0,1,0,0,Laren Stover,https://www.nytimes.com/2018/07/07/style/vagina-selfies.html,Styles,Style,2018-07-07T10:00:01+0000,News
4138,,factoidian,10,24,7,2018-07-07,3,03:01:53,2018-07-07 03:01:53+00:00,none,0,0,0,0,Caitlin Lovinger,https://www.nytimes.com/2018/07/06/crosswords/daily-puzzle-2018-07-07.html,Games,Crosswords & Games,2018-07-07T02:00:01+0000,News
4139,,transface,9,13,2,2018-07-06,20,20:02:50,2018-07-06 20:02:50+00:00,urbdict,0,1,0,0,Jennifer Finney Boylan,https://www.nytimes.com/2018/07/06/opinion/why-scarlett-johansson-shouldnt-play-a-trans-man.html,OpEd,Opinion,2018-07-06T19:00:03+0000,Op-Ed
4140,,thiolacetate,12,2,0,2018-07-06,20,20:02:34,2018-07-06 20:02:34+00:00,none,0,0,0,0,C. Claiborne Ray,https://www.nytimes.com/2018/07/06/science/corpse-flower-smell.html,Science,Science,2018-07-06T19:25:46+0000,Question
4141,,albitarsis,10,3,0,2018-07-06,16,16:01:52,2018-07-06 16:01:52+00:00,othlang,0,0,0,1,Emily Baumgaertner,https://www.nytimes.com/2018/07/06/health/paraguay-venezuela-malaria.html,Science,Health,2018-07-06T15:12:48+0000,News
4142,,turfless,8,6,1,2018-07-06,15,15:01:52,2018-07-06 15:01:52+00:00,none,0,0,0,0,Scott Heller,https://www.nytimes.com/2018/07/06/theater/lileana-blain-cruz-new-orleans-the-house-that-will-not-stand.html,Arts&Leisure,Theater,2018-07-06T14:00:08+0000,News
4143,,nanotribology,13,10,4,2018-07-06,15,15:01:40,2018-07-06 15:01:40+00:00,wiki,1,0,0,0,As told to Patricia R. Olsen,https://www.nytimes.com/2018/07/06/business/raytheon-job-military.html,SundayBusiness,Business Day,2018-07-06T14:05:09+0000,News
4144,,postgraph,9,5,1,2018-07-06,10,10:02:54,2018-07-06 10:02:54+00:00,none,0,0,0,0,Helen Shaw,https://www.nytimes.com/2018/07/06/books/review/craig-thompson-carnet-de-voyage.html,BookReview,Book Review,2018-07-06T09:00:05+0000,Review
4145,,lubdub,6,23,10,2018-07-06,10,10:02:20,2018-07-06 10:02:20+00:00,none,0,0,0,0,Daisy Fried,https://www.nytimes.com/2018/07/06/books/review/still-life-with-two-dead-peacocks-and-a-girl-diane-seuss.html,BookReview,Book Review,2018-07-06T09:00:07+0000,News
4146,,poyittu,7,10,1,2018-07-05,20,20:02:20,2018-07-05 20:02:20+00:00,none,0,0,0,0,Tania James,https://www.nytimes.com/2018/07/05/books/review/half-gods-akil-kumarasamy.html,BookReview,Book Review,2018-07-05T18:55:31+0000,Review
4147,,tinapa,6,5,0,2018-07-05,16,16:02:05,2018-07-05 16:02:05+00:00,wiki,1,0,0,0,Ligaya Mishan,https://www.nytimes.com/2018/07/05/dining/mama-finas-review.html,Dining,Food,2018-07-05T15:38:43+0000,Review
4148,,byeeee,6,701,184,2018-07-05,15,15:02:02,2018-07-05 15:02:02+00:00,urbdict,0,1,0,0,Joe Coscarelli,https://www.nytimes.com/2018/07/05/arts/music/teddy-geiger-transgender-interview.html,Arts&Leisure,Music,2018-07-05T14:00:07+0000,News
4149,,sooooon,7,36,7,2018-07-05,15,15:02:00,2018-07-05 15:02:00+00:00,none,0,0,0,0,Joe Coscarelli,https://www.nytimes.com/2018/07/05/arts/music/teddy-geiger-transgender-interview.html,Arts&Leisure,Music,2018-07-05T14:00:07+0000,News
